0.01	   	0.00001	   	1.5359446468091877e-10
0.01	   	0.000011233240329780266	   	1.938142324506593e-10
0.01	   	0.000012618568830660211	   	2.445658232416053e-10
0.01	   	0.000014174741629268048	   	3.0860706740035477e-10
0.01	   	0.000015922827933410938	   	3.894179521304751e-10
0.01	   	0.000017886495290574353	   	4.91389723235184e-10
0.01	   	0.000020092330025650458	   	6.200635044524024e-10
0.01	   	0.000022570197196339216	   	7.82431400904208e-10
0.01	   	0.000025353644939701114	   	9.873164485555886e-10
0.01	   	0.000028480358684358048	   	1.2458520560519357e-9
0.01	   	0.00003199267137797385	   	1.5720869916979964e-9
0.01	   	0.000035938136638046256	   	1.9837487904356823e-9
0.01	   	0.00004037017258596558	   	2.5032070641842946e-9
0.01	   	0.00004534878508128582	   	3.1586890616090796e-9
0.01	   	0.000050941380148163855	   	3.9858135305585964e-9
0.01	   	0.0000572236765935022	   	5.029526232901398e-9
0.01	   	0.00006428073117284319	   	6.346542287185642e-9
0.01	   	0.00007220809018385471	   	8.008428055439976e-9
0.01	   	0.00008111308307896872	   	1.0105490043095002e-8
0.01	   	0.00009111627561154887	   	1.2751682133876648e-8
0.01	   	0.00010235310218990269	   	1.6090797817550172e-8
0.01	   	0.00011497569953977356	   	2.0304283894510784e-8
0.01	   	0.0001291549665014884	   	2.5621100251733785e-8
0.01	   	0.000145082877849594	   	3.2330161487376624e-8
0.01	   	0.0001629750834620645	   	4.079603645795966e-8
0.01	   	0.00018307382802953696	   	5.147875885611919e-8
0.01	   	0.00020565123083486514	   	6.495882531826427e-8
0.01	   	0.00023101297000831605	   	8.196873944885486e-8
0.01	   	0.00025950242113997375	   	1.0343281584873904e-7
0.01	   	0.0002915053062825176	   	1.3051740707710173e-7
0.01	   	0.00032745491628777317	   	1.6469428284901617e-7
0.01	   	0.0003678379771828634	   	2.0782060544826248e-7
0.01	   	0.00041320124001153384	   	2.6223984715081027e-7
0.01	   	0.0004641588833612782	   	3.3090913340836885e-7
0.01	   	0.0005214008287999684	   	4.1755993146330294e-7
0.01	   	0.0005857020818056673	   	5.269008159729668e-7
0.01	   	0.0006579332246575682	   	6.648733295548792e-7
0.01	   	0.0007390722033525783	   	8.389748411361927e-7
0.01	   	0.0008302175681319752	   	1.0586659453272835e-6
0.01	   	0.0009326033468832199	   	1.3358845394872184e-6
0.01	   	0.001047615752789665	   	1.6856945112063867e-6
0.01	   	0.0011768119524349992	   	2.1271042823824574e-6
0.01	   	0.0013219411484660301	   	2.6840996840461163e-6
0.01	   	0.0014849682622544665	   	3.386947279610541e-6
0.01	   	0.0016681005372000592	   	4.273838945281731e-6
0.01	   	0.001873817422860385	   	5.392967052173241e-6
0.01	   	0.002104904144512022	   	6.805142980680456e-6
0.01	   	0.0023644894126454096	   	8.587101201859954e-6
0.01	   	0.0026560877829466894	   	0.000010835668381692942
0.01	   	0.0029836472402833404	   	0.000013673023917634335
0.01	   	0.0033516026509388445	   	0.00001725333754283234
0.01	   	0.0037649358067924714	   	0.000021771144332067282
0.01	   	0.004229242874389503	   	0.000027471911645087574
0.01	   	0.0047508101621027985	   	0.00003466537132061679
0.01	   	0.005336699231206312	   	0.00004374234016916295
0.01	   	0.005994842503189415	   	0.00005519594052514132
0.01	   	0.006734150657750828	   	0.00006964837037820686
0.01	   	0.007564633275546298	   	0.0000878846720352508
0.01	   	0.008497534359086447	   	0.00011089532517043539
0.01	   	0.009545484566618348	   	0.00013992996423586835
0.01	   	0.010722672220103242	   	0.00017656511610649858
0.01	   	0.012045035402587835	   	0.00022278960201296312
0.01	   	0.013530477745798075	   	0.0002811121859297483
0.01	   	0.015199110829529346	   	0.0003546972258390993
0.01	   	0.01707352647470692	   	0.0004475355509124314
0.01	   	0.019179102616724907	   	0.0005646596143012573
0.01	   	0.021544346900318867	   	0.0007124142380731404
0.01	   	0.024201282647943835	   	0.000898797066775958
0.01	   	0.02718588242732943	   	0.001133886283391358
0.01	   	0.030538555088334186	   	0.001430377327067062
0.01	   	0.03430469286314922	   	0.0018042553939083578
0.01	   	0.03853528593710531	   	0.002275636486089464
0.01	   	0.043287612810830614	   	0.002869816730562504
0.01	   	0.04862601580065359	   	0.0036185775332913954
0.01	   	0.054622772176843484	   	0.004561802577072534
0.01	   	0.06135907273413182	   	0.005749471061156321
0.01	   	0.06892612104349702	   	0.00724409867768344
0.01	   	0.07742636826811278	   	0.009123701438485376
0.01	   	0.08697490026177843	   	0.011485353966965605
0.01	   	0.09770099572992266	   	0.014449397453283422
0.01	   	0.10974987654930568	   	0.018164314263273865
0.01	   	0.12328467394420685	   	0.022812213202440836
0.01	   	0.13848863713938744	   	0.028614743648999075
0.01	   	0.15556761439304723	   	0.03583905500009254
0.01	   	0.17475284000076866	   	0.044803113695717586
0.01	   	0.19630406500402725	   	0.05587926010683589
0.01	   	0.220513073990305	   	0.06949432557858473
0.01	   	0.2477076355991714	   	0.08612397303388328
0.01	   	0.2782559402207126	   	0.1062782940338402
0.01	   	0.31257158496882415	   	0.13047534696088017
0.01	   	0.35111917342151344	   	0.15919968289581693
0.01	   	0.39442060594376643	   	0.19284454890538086
0.01	   	0.44306214575838865	   	0.23163991995091923
0.01	   	0.49770235643321137	   	0.2755738970714126
0.01	   	0.5590810182512234	   	0.3243214322811344
0.01	   	0.6280291441834259	   	0.37719950204003233
0.01	   	0.705480231071866	   	0.43316837846038325
0.01	   	0.7924828983539186	   	0.4908916627005616
0.01	   	0.8902150854450392	   	0.5488532733396719
0.01	   	1.000000000000002	   	0.6055120910205364
0.010476157527896646	   	0.00001	   	1.5381055010056012e-10
0.010476157527896646	   	0.000011233240329780266	   	1.940869013247418e-10
0.010476157527896646	   	0.000012618568830660211	   	2.4490989233712894e-10
0.010476157527896646	   	0.000014174741629268048	   	3.0904123335673537e-10
0.010476157527896646	   	0.000015922827933410938	   	3.8996580743083766e-10
0.010476157527896646	   	0.000017886495290574353	   	4.920810382167284e-10
0.010476157527896646	   	0.000020092330025650458	   	6.209358450200044e-10
0.010476157527896646	   	0.000022570197196339216	   	7.835321698534533e-10
0.010476157527896646	   	0.000025353644939701114	   	9.887054614302846e-10
0.010476157527896646	   	0.000028480358684358048	   	1.2476047915076235e-9
0.010476157527896646	   	0.00003199267137797385	   	1.5742986929954937e-9
0.010476157527896646	   	0.000035938136638046256	   	1.986539640938897e-9
0.010476157527896646	   	0.00004037017258596558	   	2.506728718097692e-9
0.010476157527896646	   	0.00004534878508128582	   	3.163132884833597e-9
0.010476157527896646	   	0.000050941380148163855	   	3.991420999472221e-9
0.010476157527896646	   	0.0000572236765935022	   	5.036602056131727e-9
0.010476157527896646	   	0.00006428073117284319	   	6.355470963408459e-9
0.010476157527896646	   	0.00007220809018385471	   	8.019694766950613e-9
0.010476157527896646	   	0.00008111308307896872	   	1.0119707020504042e-8
0.010476157527896646	   	0.00009111627561154887	   	1.2769621924580823e-8
0.010476157527896646	   	0.00010235310218990269	   	1.611343526577843e-8
0.010476157527896646	   	0.00011497569953977356	   	2.0332849114129738e-8
0.010476157527896646	   	0.0001291549665014884	   	2.565714547033945e-8
0.010476157527896646	   	0.000145082877849594	   	3.237564539395988e-8
0.010476157527896646	   	0.0001629750834620645	   	4.085343063756977e-8
0.010476157527896646	   	0.00018307382802953696	   	5.155118209514657e-8
0.010476157527896646	   	0.00020565123083486514	   	6.505021307843845e-8
0.010476157527896646	   	0.00023101297000831605	   	8.20840577190995e-8
0.010476157527896646	   	0.00025950242113997375	   	1.0357833099548646e-7
0.010476157527896646	   	0.0002915053062825176	   	1.3070102635657749e-7
0.010476157527896646	   	0.00032745491628777317	   	1.6492598408470316e-7
0.010476157527896646	   	0.0003678379771828634	   	2.0811297922187947e-7
0.010476157527896646	   	0.00041320124001153384	   	2.62608780968954e-7
0.010476157527896646	   	0.0004641588833612782	   	3.3137467502166536e-7
0.010476157527896646	   	0.0005214008287999684	   	4.1814737824965453e-7
0.010476157527896646	   	0.0005857020818056673	   	5.276420895801678e-7
0.010476157527896646	   	0.0006579332246575682	   	6.658087104978772e-7
0.010476157527896646	   	0.0007390722033525783	   	8.401551576026395e-7
